query,subject,identity,alignment length,mismatches,gap opens,q start,q end,s start,s end,evalue,bit score
chr22:22437645-23366982,IGLV5-48*02,75.410,61,15,0,590198,590258,246,306,1.46e-05,50.7
chr22:22437645-23366982,IGLV5-48*02,86.047,43,6,0,334263,334305,246,288,1.46e-05,50.7
chr22:22437645-23366982,IGLV5-48*02,75.000,60,15,0,866591,866650,246,305,4.38e-05,49.1
chr22:22437645-23366982,IGLV5-48*02,85.714,42,6,0,573706,573747,246,287,4.38e-05,49.1
chr22:22437645-23366982,IGLV5-48*02,60.284,141,56,0,345861,346001,1,141,1.31e-04,47.5
chr22:22437645-23366982,IGLV5-48*02,60.284,141,56,0,435555,435695,1,141,1.31e-04,47.5
chr22:22437645-23366982,IGLV5-48*02,85.366,41,6,0,580070,580110,246,286,1.31e-04,47.5
chr22:22437645-23366982,IGLV5-48*02,87.179,39,5,0,804940,804978,267,305,1.31e-04,47.5
chr22:22437645-23366982,IGLV5-48*02,59.712,139,56,0,303611,303749,1,139,0.001,44.4
chr22:22437645-23366982,IGLV5-48*02,59.712,139,56,0,395149,395287,1,139,0.001,44.4
chr22:22437645-23366982,IGLV5-48*02,59.712,139,56,0,683450,683588,1,139,0.001,44.4
chr22:22437645-23366982,IGLV5-48*02,72.131,61,17,0,866378,866438,6,66,0.001,44.4
chr22:22437645-23366982,IGLV5-48*02,70.149,67,20,0,658937,659003,246,312,0.001,44.4
chr22:22437645-23366982,IGLV5-48*02,70.149,67,20,0,733167,733233,246,312,0.001,44.4
chr22:22437645-23366982,IGLV5-48*02,81.395,43,8,0,373487,373529,246,288,0.001,44.4
chr22:22437645-23366982,IGLV5-48*02,81.395,43,8,0,654115,654157,246,288,0.001,44.4
chr22:22437645-23366982,IGLV5-48*02,80.952,42,8,0,56067,56108,246,287,0.004,42.8
chr22:22437645-23366982,IGLV5-48*02,84.211,38,6,0,384130,384167,246,283,0.004,42.8
chr22:22437645-23366982,IGLV5-48*02,76.000,50,12,0,346102,346151,260,309,0.004,42.8
chr22:22437645-23366982,IGLV5-48*02,77.778,45,10,0,680186,680230,84,128,0.011,41.2
chr22:22437645-23366982,IGLV5-48*02,79.070,43,9,0,672575,672617,246,288,0.011,41.2
chr22:22437645-23366982,IGLV5-48*02,73.585,53,14,0,698462,698514,254,306,0.011,41.2
chr22:22437645-23366982,IGLV5-48*02,87.879,33,4,0,857195,857227,256,288,0.011,41.2
chr22:22437645-23366982,IGLV5-48*02,93.103,29,2,0,835828,835856,260,288,0.011,41.2
chr22:22437645-23366982,IGLV5-48*02,70.000,60,18,0,698241,698300,6,65,0.032,39.6
chr22:22437645-23366982,IGLV5-48*02,80.000,40,8,0,698315,698354,89,128,0.032,39.6
chr22:22437645-23366982,IGLV5-48*02,75.000,48,12,0,788511,788558,241,288,0.032,39.6
chr22:22437645-23366982,IGLV5-48*02,58.273,139,58,0,565210,565348,1,139,0.096,38.0
chr22:22437645-23366982,IGLV5-48*02,64.198,81,29,0,171879,171959,8,88,0.096,38.0
chr22:22437645-23366982,IGLV5-48*02,72.549,51,14,0,740991,741041,84,134,0.096,38.0
chr22:22437645-23366982,IGLV5-48*02,63.218,87,32,0,22353,22439,202,288,0.096,38.0
chr22:22437645-23366982,IGLV5-48*02,76.744,43,10,0,451078,451120,246,288,0.096,38.0
chr22:22437645-23366982,IGLV5-48*02,84.848,33,5,0,347124,347156,246,278,0.096,38.0
chr22:22437645-23366982,IGLV5-48*02,79.487,39,8,0,82608,82646,249,287,0.096,38.0
chr22:22437645-23366982,IGLV5-48*02,66.176,68,23,0,650019,650086,1,68,0.29,36.5
chr22:22437645-23366982,IGLV5-48*02,67.188,64,21,0,573483,573546,5,68,0.29,36.5
chr22:22437645-23366982,IGLV5-48*02,100.000,22,0,0,579949,579970,107,128,0.29,36.5
chr22:22437645-23366982,IGLV5-48*02,100.000,22,0,0,689958,689979,107,128,0.29,36.5
chr22:22437645-23366982,IGLV5-48*02,100.000,22,0,0,804798,804819,107,128,0.29,36.5
chr22:22437645-23366982,IGLV5-48*02,75.000,44,11,0,37401,37444,245,288,0.29,36.5
chr22:22437645-23366982,IGLV5-48*02,72.000,50,14,0,324135,324184,246,295,0.29,36.5
chr22:22437645-23366982,IGLV5-48*02,77.500,40,9,0,64886,64925,249,288,0.29,36.5
chr22:22437645-23366982,IGLV5-48*02,78.947,38,8,0,690087,690124,254,291,0.29,36.5
chr22:22437645-23366982,IGLV5-48*02,75.610,41,10,0,417362,417402,1,41,0.86,34.9
chr22:22437645-23366982,IGLV5-48*02,80.000,35,7,0,658804,658838,94,128,0.86,34.9
chr22:22437645-23366982,IGLV5-48*02,95.652,23,1,0,672453,672475,106,128,0.86,34.9
chr22:22437645-23366982,IGLV5-48*02,95.652,23,1,0,733045,733067,106,128,0.86,34.9
chr22:22437645-23366982,IGLV5-48*02,100.000,21,0,0,706290,706310,108,128,0.86,34.9
chr22:22437645-23366982,IGLV5-48*02,75.610,41,10,0,174839,174879,246,286,0.86,34.9
chr22:22437645-23366982,IGLV5-48*02,71.429,49,14,0,724464,724512,264,312,0.86,34.9
chr22:22437645-23366982,IGLV5-48*02,64.706,68,24,0,190864,190931,1,68,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,88.462,26,3,0,62628,62653,1,26,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,88.462,26,3,0,334039,334064,1,26,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,88.462,26,3,0,357121,357146,1,26,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,100.000,20,0,0,142480,142499,5,24,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,77.778,36,8,0,334139,334174,104,139,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,77.778,36,8,0,417462,417497,104,139,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,91.667,24,2,0,319590,319613,107,130,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,95.455,22,1,0,757626,757647,107,128,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,95.455,22,1,0,858537,858558,107,128,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,83.333,30,5,0,133495,133524,253,282,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,73.810,42,11,0,864878,864919,42,1,2.6,33.3
chr22:22437645-23366982,IGLV5-48*02,91.304,23,2,0,590074,590096,104,126,7.8,31.7
chr22:22437645-23366982,IGLV5-48*02,91.304,23,2,0,604073,604095,106,128,7.8,31.7
chr22:22437645-23366982,IGLV5-48*02,91.304,23,2,0,646770,646792,106,128,7.8,31.7
chr22:22437645-23366982,IGLV5-48*02,91.304,23,2,0,797321,797343,106,128,7.8,31.7
chr22:22437645-23366982,IGLV5-48*02,95.238,21,1,0,866471,866491,108,128,7.8,31.7
chr22:22437645-23366982,IGLV5-48*02,78.788,33,7,0,720289,720321,183,215,7.8,31.7
chr22:22437645-23366982,IGLV5-48*02,78.788,33,7,0,778110,778142,183,215,7.8,31.7
chr22:22437645-23366982,IGLV5-48*02,78.788,33,7,0,808396,808428,183,215,7.8,31.7
chr22:22437645-23366982,IGLV5-48*02,80.645,31,6,0,74989,75019,184,214,7.8,31.7
chr22:22437645-23366982,IGLV4-60*02,98.997,299,2,1,138274,138571,1,299,2.83e-126,451
chr22:22437645-23366982,IGLV4-60*02,88.963,299,33,0,7082,7380,1,299,6.10e-102,370
chr22:22437645-23366982,IGLV4-60*02,80.364,275,54,0,856954,857228,3,277,1.89e-70,266
chr22:22437645-23366982,IGLV4-60*02,77.656,273,61,0,820085,820357,5,277,8.12e-63,240
chr22:22437645-23366982,IGLV4-60*02,78.136,279,55,2,158471,158745,1,277,1.86e-49,196
chr22:22437645-23366982,IGLV4-60*02,73.214,280,70,2,37168,37445,1,277,1.75e-38,160
chr22:22437645-23366982,IGLV4-60*02,69.643,280,82,1,319490,319769,1,277,3.82e-35,148
chr22:22437645-23366982,IGLV4-60*02,71.277,188,54,0,788372,788559,90,277,6.09e-29,128
chr22:22437645-23366982,IGLV4-60*02,76.842,95,22,0,778114,778208,181,275,4.18e-15,82.4
chr22:22437645-23366982,IGLV4-60*02,68.939,132,41,0,73820,73951,5,136,1.25e-14,80.8
chr22:22437645-23366982,IGLV4-60*02,72.727,110,30,0,395323,395432,181,290,1.25e-14,80.8
chr22:22437645-23366982,IGLV4-60*02,74.510,102,26,0,2343,2444,187,288,1.25e-14,80.8
chr22:22437645-23366982,IGLV4-60*02,72.897,107,29,0,357292,357398,181,287,3.76e-14,79.2
chr22:22437645-23366982,IGLV4-60*02,75.789,95,23,0,808400,808494,181,275,3.76e-14,79.2
chr22:22437645-23366982,IGLV4-60*02,71.963,107,30,0,303785,303891,181,287,3.39e-13,76.1
chr22:22437645-23366982,IGLV4-60*02,71.963,107,30,0,417533,417639,181,287,3.39e-13,76.1
chr22:22437645-23366982,IGLV4-60*02,74.737,95,24,0,720293,720387,181,275,3.39e-13,76.1
chr22:22437645-23366982,IGLV4-60*02,74.737,95,24,0,744417,744511,181,275,3.39e-13,76.1
chr22:22437645-23366982,IGLV4-60*02,71.698,106,30,0,757700,757805,187,292,1.02e-12,74.5
chr22:22437645-23366982,IGLV4-60*02,71.028,107,31,0,334210,334316,181,287,3.05e-12,72.9
chr22:22437645-23366982,IGLV4-60*02,73.684,95,25,0,683624,683718,181,275,3.05e-12,72.9
chr22:22437645-23366982,IGLV4-60*02,73.684,95,25,0,700647,700741,181,275,3.05e-12,72.9
chr22:22437645-23366982,IGLV4-60*02,73.684,95,25,0,842167,842261,181,275,3.05e-12,72.9
chr22:22437645-23366982,IGLV4-60*02,70.270,111,33,0,866544,866654,187,297,3.05e-12,72.9
chr22:22437645-23366982,IGLV4-60*02,74.713,87,22,0,295004,295090,1,87,2.74e-11,69.7
chr22:22437645-23366982,IGLV4-60*02,72.632,95,26,0,759799,759893,181,275,2.74e-11,69.7
chr22:22437645-23366982,IGLV4-60*02,69.369,111,34,0,804872,804982,187,297,2.74e-11,69.7
chr22:22437645-23366982,IGLV4-60*02,74.157,89,23,0,565390,565478,187,275,2.74e-11,69.7
chr22:22437645-23366982,IGLV4-60*02,69.811,106,32,0,298939,299044,185,290,8.23e-11,68.2
chr22:22437645-23366982,IGLV4-60*02,73.333,90,24,0,654068,654157,187,276,8.23e-11,68.2
chr22:22437645-23366982,IGLV4-60*02,75.000,80,20,0,46309,46388,1,80,7.41e-10,65.0
chr22:22437645-23366982,IGLV4-60*02,68.868,106,33,0,590149,590254,185,290,7.41e-10,65.0
chr22:22437645-23366982,IGLV4-60*02,72.941,85,23,0,177744,177828,3,87,2.22e-09,63.4
chr22:22437645-23366982,IGLV4-60*02,70.103,97,29,0,74992,75088,181,277,2.22e-09,63.4
chr22:22437645-23366982,IGLV4-60*02,75.000,96,23,1,650180,650275,181,275,2.22e-09,63.4
chr22:22437645-23366982,IGLV4-60*02,73.750,80,21,0,329190,329269,1,80,6.67e-09,61.8
chr22:22437645-23366982,IGLV4-60*02,73.750,80,21,0,352262,352341,1,80,6.67e-09,61.8
chr22:22437645-23366982,IGLV4-60*02,73.750,80,21,0,378837,378916,1,80,6.67e-09,61.8
chr22:22437645-23366982,IGLV4-60*02,79.365,63,13,0,295250,295312,235,297,2.00e-08,60.2
chr22:22437645-23366982,IGLV4-60*02,70.455,88,26,0,573660,573747,188,275,6.00e-08,58.6
chr22:22437645-23366982,IGLV4-60*02,78.125,64,14,0,352507,352570,234,297,6.00e-08,58.6
chr22:22437645-23366982,IGLV4-60*02,78.125,64,14,0,379082,379145,234,297,6.00e-08,58.6
chr22:22437645-23366982,IGLV4-60*02,72.152,79,22,0,412915,412993,1,79,1.80e-07,57.1
chr22:22437645-23366982,IGLV4-60*02,68.817,93,29,0,580023,580115,187,279,1.80e-07,57.1
chr22:22437645-23366982,IGLV4-60*02,80.702,57,11,0,329435,329491,234,290,1.80e-07,57.1
chr22:22437645-23366982,IGLV4-60*02,66.346,104,35,0,706363,706466,187,290,5.40e-07,55.5
chr22:22437645-23366982,IGLV4-60*02,82.692,52,9,0,413160,413211,234,285,5.40e-07,55.5
chr22:22437645-23366982,IGLV4-60*02,68.132,91,29,0,389765,389855,185,275,1.62e-06,53.9
chr22:22437645-23366982,IGLV4-60*02,72.000,75,21,0,172093,172167,225,299,1.62e-06,53.9
chr22:22437645-23366982,IGLV4-60*02,67.778,90,29,0,672528,672617,187,276,4.86e-06,52.3
chr22:22437645-23366982,IGLV4-60*02,67.778,90,29,0,733120,733209,187,276,4.86e-06,52.3
chr22:22437645-23366982,IGLV4-60*02,81.633,49,9,0,174944,174992,30,78,1.46e-05,50.7
chr22:22437645-23366982,IGLV4-60*02,65.979,97,33,0,797389,797485,180,276,1.46e-05,50.7
chr22:22437645-23366982,IGLV4-60*02,67.416,89,29,0,346041,346129,187,275,1.46e-05,50.7
chr22:22437645-23366982,IGLV4-60*02,77.193,57,13,0,51508,51564,234,290,1.46e-05,50.7
chr22:22437645-23366982,IGLV4-60*02,66.292,89,30,0,371446,371534,187,275,1.31e-04,47.5
chr22:22437645-23366982,IGLV4-60*02,75.000,56,14,0,155083,155138,32,87,3.94e-04,46.0
chr22:22437645-23366982,IGLV4-60*02,67.500,80,26,0,56029,56108,196,275,3.94e-04,46.0
chr22:22437645-23366982,IGLV4-60*02,72.881,59,16,0,177987,178045,234,292,0.001,44.4
chr22:22437645-23366982,IGLV4-60*02,65.789,76,26,0,384092,384167,196,271,0.032,39.6
chr22:22437645-23366982,IGLV4-60*02,64.935,77,27,0,334039,334115,1,77,0.096,38.0
chr22:22437645-23366982,IGLV4-60*02,64.935,77,27,0,357121,357197,1,77,0.096,38.0
chr22:22437645-23366982,IGLV4-60*02,64.865,74,26,0,220851,220924,1,74,0.29,36.5
chr22:22437645-23366982,IGLV4-60*02,63.636,77,28,0,190864,190940,1,77,0.86,34.9
chr22:22437645-23366982,IGLV4-60*02,63.636,77,28,0,417362,417438,1,77,0.86,34.9
chr22:22437645-23366982,IGLV4-60*02,80.000,35,7,0,51268,51302,1,35,0.86,34.9
chr22:22437645-23366982,IGLV4-60*02,76.923,39,9,0,51312,51350,49,87,0.86,34.9
chr22:22437645-23366982,IGLV4-60*02,69.091,55,17,0,22388,22442,225,279,0.86,34.9
chr22:22437645-23366982,IGLV4-60*02,64.706,68,24,0,14718,14785,2,69,2.6,33.3
chr22:22437645-23366982,IGLV4-60*02,66.667,60,20,0,698241,698300,6,65,2.6,33.3
chr22:22437645-23366982,IGLV4-60*02,81.250,32,6,0,64894,64925,245,276,2.6,33.3
chr22:22437645-23366982,IGLV4-60*02,78.788,33,7,0,62628,62660,1,33,7.8,31.7
chr22:22437645-23366982,IGLV4-60*02,88.000,25,3,0,133500,133524,246,270,7.8,31.7
chr22:22437645-23366982,IGLV4-60*02,85.185,27,4,0,82620,82646,249,275,7.8,31.7
chr22:22437645-23366982,IGLV3-27*01,100.000,284,0,0,653897,654180,1,284,2.83e-126,451
chr22:22437645-23366982,IGLV3-27*01,88.848,269,30,0,672357,672625,1,269,1.72e-90,332
chr22:22437645-23366982,IGLV3-27*01,87.739,261,32,0,732949,733209,1,261,9.16e-85,313
chr22:22437645-23366982,IGLV3-27*01,86.842,266,35,0,797225,797490,1,266,2.75e-84,312
chr22:22437645-23366982,IGLV3-27*01,86.207,261,36,0,866373,866633,1,261,6.01e-81,301
chr22:22437645-23366982,IGLV3-27*01,83.039,283,48,0,689861,690143,1,283,5.41e-80,297
chr22:22437645-23366982,IGLV3-27*01,81.560,282,52,0,747521,747802,3,284,1.06e-75,283
chr22:22437645-23366982,IGLV3-27*01,80.843,261,50,0,804701,804961,1,261,1.37e-67,256
chr22:22437645-23366982,IGLV3-27*01,79.693,261,53,0,698236,698496,1,261,1.00e-64,247
chr22:22437645-23366982,IGLV3-27*01,78.927,261,55,0,757529,757789,1,261,8.12e-63,240
chr22:22437645-23366982,IGLV3-27*01,76.316,266,63,0,706192,706457,1,266,1.44e-57,223
chr22:22437645-23366982,IGLV3-27*01,76.834,259,60,0,579852,580110,1,259,4.31e-57,221
chr22:22437645-23366982,IGLV3-27*01,77.510,249,56,0,646674,646922,1,249,3.88e-56,218
chr22:22437645-23366982,IGLV3-27*01,77.236,246,56,0,603980,604225,4,249,1.05e-54,213
chr22:22437645-23366982,IGLV3-27*01,72.556,266,73,0,589980,590245,1,266,5.01e-48,191
chr22:22437645-23366982,IGLV3-27*01,78.788,264,50,2,835602,835859,1,264,4.51e-47,188
chr22:22437645-23366982,IGLV3-27*01,75.403,248,60,1,740918,741164,2,249,1.35e-46,187
chr22:22437645-23366982,IGLV3-27*01,75.904,249,58,1,680112,680358,1,249,4.06e-46,185
chr22:22437645-23366982,IGLV3-27*01,70.850,247,72,0,843255,843501,3,249,6.47e-40,164
chr22:22437645-23366982,IGLV3-27*01,71.705,258,72,1,658728,658984,9,266,6.47e-40,164
chr22:22437645-23366982,IGLV3-27*01,69.880,249,75,0,858440,858688,1,249,5.24e-38,158
chr22:22437645-23366982,IGLV3-27*01,77.246,167,38,0,778048,778214,100,266,3.44e-34,145
chr22:22437645-23366982,IGLV3-27*01,74.176,182,47,0,808334,808515,100,281,9.29e-33,141
chr22:22437645-23366982,IGLV3-27*01,75.926,162,39,0,357226,357387,100,261,7.52e-31,134
chr22:22437645-23366982,IGLV3-27*01,66.426,277,92,1,799903,800178,1,277,6.77e-30,131
chr22:22437645-23366982,IGLV3-27*01,72.321,224,60,2,724272,724493,43,266,6.77e-30,131
chr22:22437645-23366982,IGLV3-27*01,74.251,167,43,0,683558,683724,100,266,2.03e-29,129
chr22:22437645-23366982,IGLV3-27*01,75.155,161,40,0,720227,720387,100,260,2.03e-29,129
chr22:22437645-23366982,IGLV3-27*01,68.526,251,77,1,823831,824081,1,249,6.09e-29,128
chr22:22437645-23366982,IGLV3-27*01,74.691,162,41,0,334144,334305,100,261,6.09e-29,128
chr22:22437645-23366982,IGLV3-27*01,74.534,161,41,0,395257,395417,100,260,1.83e-28,126
chr22:22437645-23366982,IGLV3-27*01,74.534,161,41,0,744351,744511,100,260,1.83e-28,126
chr22:22437645-23366982,IGLV3-27*01,74.074,162,42,0,417467,417628,100,261,5.49e-28,125
chr22:22437645-23366982,IGLV3-27*01,73.292,161,43,0,565318,565478,100,260,1.48e-26,120
chr22:22437645-23366982,IGLV3-27*01,72.671,161,44,0,303719,303879,100,260,1.33e-25,117
chr22:22437645-23366982,IGLV3-27*01,70.455,176,52,0,298854,299029,85,260,4.00e-25,115
chr22:22437645-23366982,IGLV3-27*01,76.923,130,30,0,700618,700747,137,266,3.60e-24,112
chr22:22437645-23366982,IGLV3-27*01,70.807,161,47,0,389695,389855,100,260,9.72e-23,107
chr22:22437645-23366982,IGLV3-27*01,75.806,124,30,0,759770,759893,137,260,2.62e-21,103
chr22:22437645-23366982,IGLV3-27*01,69.565,161,49,0,190969,191129,100,260,7.87e-21,101
chr22:22437645-23366982,IGLV3-27*01,67.677,198,63,1,735686,735882,1,198,7.08e-20,98.3
chr22:22437645-23366982,IGLV3-27*01,68.519,162,51,0,74926,75087,100,261,2.13e-19,96.7
chr22:22437645-23366982,IGLV3-27*01,78.846,104,22,0,2330,2433,159,262,2.13e-19,96.7
chr22:22437645-23366982,IGLV3-27*01,68.323,161,51,0,345969,346129,100,260,6.38e-19,95.1
chr22:22437645-23366982,IGLV3-27*01,76.042,96,23,0,7262,7357,166,261,1.25e-14,80.8
chr22:22437645-23366982,IGLV3-27*01,65.217,161,56,0,371374,371534,100,260,3.76e-14,79.2
chr22:22437645-23366982,IGLV3-27*01,74.713,87,22,0,735876,735962,173,259,2.74e-11,69.7
chr22:22437645-23366982,IGLV3-27*01,65.839,161,54,1,55949,56108,100,260,8.23e-11,68.2
chr22:22437645-23366982,IGLV3-27*01,63.514,148,54,0,380141,380288,125,272,7.41e-10,65.0
chr22:22437645-23366982,IGLV3-27*01,72.222,90,25,0,138459,138548,172,261,7.41e-10,65.0
chr22:22437645-23366982,IGLV3-27*01,63.743,171,61,1,435654,435824,91,260,6.67e-09,61.8
chr22:22437645-23366982,IGLV3-27*01,67.742,93,30,0,820262,820354,167,259,1.62e-06,53.9
chr22:22437645-23366982,IGLV3-27*01,66.667,96,32,0,857132,857227,166,261,4.86e-06,52.3
chr22:22437645-23366982,IGLV3-27*01,74.242,66,17,0,413137,413202,196,261,4.86e-06,52.3
chr22:22437645-23366982,IGLV3-27*01,64.356,101,36,0,172066,172166,183,283,1.31e-04,47.5
chr22:22437645-23366982,IGLV3-27*01,83.721,43,7,0,329435,329477,219,261,1.31e-04,47.5
chr22:22437645-23366982,IGLV3-27*01,83.721,43,7,0,352507,352549,219,261,1.31e-04,47.5
chr22:22437645-23366982,IGLV3-27*01,88.889,36,4,0,295256,295291,226,261,3.94e-04,46.0
chr22:22437645-23366982,IGLV3-27*01,81.395,43,8,0,379082,379124,219,261,0.001,44.4
chr22:22437645-23366982,IGLV3-27*01,63.158,95,35,0,788464,788558,167,261,0.011,41.2
chr22:22437645-23366982,IGLV3-27*01,90.323,31,3,0,51520,51550,231,261,0.011,41.2
chr22:22437645-23366982,IGLV3-27*01,65.789,76,26,0,22370,22445,192,267,0.032,39.6
chr22:22437645-23366982,IGLV3-27*01,90.000,30,3,0,133495,133524,226,255,0.032,39.6
chr22:22437645-23366982,IGLV3-27*01,95.652,23,1,0,650977,650999,105,127,0.86,34.9
chr22:22437645-23366982,IGLV3-27*01,95.652,23,1,0,686916,686938,105,127,0.86,34.9
chr22:22437645-23366982,IGLV3-27*01,69.811,53,16,0,14919,14971,215,267,0.86,34.9
chr22:22437645-23366982,IGLV3-27*01,79.412,34,7,0,550189,550222,11,44,2.6,33.3
chr22:22437645-23366982,IGLV3-27*01,95.238,21,1,0,730408,730428,105,125,7.8,31.7
chr22:22437645-23366982,IGLV3-25*01,98.966,290,3,0,672357,672646,1,290,2.83e-126,451
chr22:22437645-23366982,IGLV3-25*01,95.172,290,14,0,732949,733238,1,290,8.89e-116,416
chr22:22437645-23366982,IGLV3-25*01,88.194,288,34,0,797225,797512,1,288,9.73e-96,350
chr22:22437645-23366982,IGLV3-25*01,88.476,269,31,0,653897,654165,1,269,1.55e-89,329
chr22:22437645-23366982,IGLV3-25*01,83.453,278,46,0,866373,866650,1,278,1.62e-79,296
chr22:22437645-23366982,IGLV3-25*01,83.525,261,43,0,689861,690121,1,261,2.87e-74,278
chr22:22437645-23366982,IGLV3-25*01,83.012,259,44,0,747521,747779,3,261,2.33e-72,272
chr22:22437645-23366982,IGLV3-25*01,77.241,290,66,0,698236,698525,1,290,3.71e-66,252
chr22:22437645-23366982,IGLV3-25*01,78.058,278,61,0,804701,804978,1,278,3.34e-65,248
chr22:22437645-23366982,IGLV3-25*01,75.862,290,70,0,757529,757818,1,290,2.43e-62,239
chr22:22437645-23366982,IGLV3-25*01,79.675,246,50,0,603980,604225,4,249,1.97e-60,232
chr22:22437645-23366982,IGLV3-25*01,74.558,283,72,0,706192,706474,1,283,4.31e-57,221
chr22:22437645-23366982,IGLV3-25*01,74.035,285,74,0,579852,580136,1,285,3.88e-56,218
chr22:22437645-23366982,IGLV3-25*01,76.305,249,59,0,646674,646922,1,249,2.83e-53,209
chr22:22437645-23366982,IGLV3-25*01,72.569,288,79,0,589980,590267,1,288,8.49e-53,207
chr22:22437645-23366982,IGLV3-25*01,71.480,277,78,1,658728,659003,9,285,2.96e-43,175
chr22:22437645-23366982,IGLV3-25*01,76.806,263,55,2,835602,835858,1,263,7.99e-42,171
chr22:22437645-23366982,IGLV3-25*01,73.494,249,64,1,680112,680358,1,249,2.16e-40,166
chr22:22437645-23366982,IGLV3-25*01,72.581,248,67,1,740918,741164,2,249,6.47e-40,164
chr22:22437645-23366982,IGLV3-25*01,70.850,247,72,0,843255,843501,3,249,6.47e-40,164
chr22:22437645-23366982,IGLV3-25*01,72.470,247,66,2,724272,724516,43,289,3.82e-35,148
chr22:22437645-23366982,IGLV3-25*01,67.871,249,80,0,858440,858688,1,249,3.10e-33,142
chr22:22437645-23366982,IGLV3-25*01,75.294,170,42,0,778039,778208,91,260,8.36e-32,137
chr22:22437645-23366982,IGLV3-25*01,74.706,170,43,0,808325,808494,91,260,7.52e-31,134
chr22:22437645-23366982,IGLV3-25*01,74.269,171,44,0,334135,334305,91,261,2.26e-30,133
chr22:22437645-23366982,IGLV3-25*01,73.184,179,48,0,395257,395435,100,278,2.26e-30,133
chr22:22437645-23366982,IGLV3-25*01,75.309,162,40,0,357226,357387,100,261,6.77e-30,131
chr22:22437645-23366982,IGLV3-25*01,71.823,181,51,0,303717,303897,98,278,1.83e-28,126
chr22:22437645-23366982,IGLV3-25*01,69.072,291,84,2,823831,824117,1,289,1.65e-27,123
chr22:22437645-23366982,IGLV3-25*01,73.913,161,42,0,720227,720387,100,260,1.65e-27,123
chr22:22437645-23366982,IGLV3-25*01,72.353,170,47,0,744342,744511,91,260,4.94e-27,122
chr22:22437645-23366982,IGLV3-25*01,73.457,162,43,0,417467,417628,100,261,4.94e-27,122
chr22:22437645-23366982,IGLV3-25*01,65.672,268,91,1,799903,800169,1,268,1.48e-26,120
chr22:22437645-23366982,IGLV3-25*01,73.292,161,43,0,683558,683718,100,260,1.48e-26,120
chr22:22437645-23366982,IGLV3-25*01,68.500,200,63,0,842092,842291,91,290,4.44e-26,118
chr22:22437645-23366982,IGLV3-25*01,69.149,188,58,0,298860,299047,91,278,4.00e-25,115
chr22:22437645-23366982,IGLV3-25*01,72.050,161,45,0,565318,565478,100,260,1.20e-24,114
chr22:22437645-23366982,IGLV3-25*01,70.807,161,47,0,389695,389855,100,260,9.72e-23,107
chr22:22437645-23366982,IGLV3-25*01,77.686,121,27,0,191027,191147,158,278,9.72e-23,107
chr22:22437645-23366982,IGLV3-25*01,71.333,150,43,0,700618,700767,137,286,2.62e-21,103
chr22:22437645-23366982,IGLV3-25*01,67.172,198,64,1,735686,735882,1,198,6.38e-19,95.1
chr22:22437645-23366982,IGLV3-25*01,67.901,162,52,0,74926,75087,100,261,1.91e-18,93.5
chr22:22437645-23366982,IGLV3-25*01,73.387,124,33,0,759770,759893,137,260,1.91e-18,93.5
chr22:22437645-23366982,IGLV3-25*01,74.167,120,31,0,2330,2449,159,278,1.91e-18,93.5
chr22:22437645-23366982,IGLV3-25*01,65.318,173,60,0,345957,346129,88,260,4.65e-16,85.6
chr22:22437645-23366982,IGLV3-25*01,74.400,125,31,1,650151,650275,137,260,1.39e-15,84.0
chr22:22437645-23366982,IGLV3-25*01,74.490,98,25,0,7262,7359,166,263,1.13e-13,77.7
chr22:22437645-23366982,IGLV3-25*01,66.265,166,55,1,55949,56113,100,265,3.05e-12,72.9
chr22:22437645-23366982,IGLV3-25*01,80.597,67,13,0,298769,298835,6,72,2.47e-10,66.6
chr22:22437645-23366982,IGLV3-25*01,64.368,174,61,1,435651,435824,88,260,2.47e-10,66.6
chr22:22437645-23366982,IGLV3-25*01,69.903,103,31,0,171968,172070,91,193,2.47e-10,66.6
